customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PredictedChurn,ActualChurn,Contract,gender,PaymentMethod,CustomerSegment
2978-XXSOG,0,0,0,22.0,1,1,59.05,1253.5,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Loyal
7895-VONWT,0,0,0,25.0,0,1,48.25,1293.8,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
8932-CZHRQ,0,0,0,68.0,1,0,76.75,5233.25,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
7633-MVPUY,0,1,0,57.0,1,1,59.75,3450.15,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0,0,Two year,Male,Electronic check,Loyal
8894-JVDCV,0,0,0,62.0,1,1,115.05,7133.45,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,0,One year,Female,Credit card (automatic),Loyal
5876-HZVZM,0,1,1,6.0,1,0,55.9,365.35,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,Month-to-month,Female,Credit card (automatic),Dormant
7028-DVOIQ,1,0,0,35.0,1,1,99.05,3395.8,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
7269-JISCY,0,0,0,55.0,1,0,45.05,2462.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
6968-MHOMU,0,1,0,58.0,0,1,45.0,2689.35,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
2637-FKFSY,0,1,0,3.0,1,1,46.1,130.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
9708-HPXWZ,1,0,0,5.0,0,0,45.4,214.75,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,1,0,Month-to-month,Male,Credit card (automatic),At Risk
6575-SUVOI,1,1,0,25.0,1,1,69.5,1752.65,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Loyal
4193-IBKSW,0,1,1,72.0,1,0,24.75,1769.6,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
7379-POKDZ,0,1,0,3.0,1,1,70.3,208.85,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
6203-HBZPA,0,0,0,52.0,0,0,63.9,3334.95,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
1025-FALIX,0,0,0,26.0,1,1,69.05,1815.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Loyal
3156-QLHBO,0,0,1,2.0,1,0,19.25,48.35,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
5345-BMKWB,0,1,0,8.0,1,0,20.25,158.35,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
5889-JTMUL,1,1,0,50.0,1,1,95.05,4888.7,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
0440-UEDAI,0,0,0,53.0,1,1,94.45,5042.75,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0,0,One year,Female,Credit card (automatic),Loyal
1352-VHKAJ,0,1,1,27.0,1,0,71.6,1957.1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Loyal
8760-ZRHKE,1,1,1,71.0,1,0,69.2,4982.5,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
9944-AEXBM,0,0,0,32.0,1,1,85.65,2664.3,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,Month-to-month,Male,Bank transfer (automatic),At Risk
6919-ELBGL,1,1,1,72.0,1,1,114.95,8196.4,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
4614-NUVZD,0,0,0,1.0,1,1,81.1,81.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
1963-VAUKV,0,0,0,1.0,1,0,20.4,20.4,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
8756-RDDLT,0,0,0,68.0,0,0,44.95,3085.35,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
0799-DDIHE,0,1,1,15.0,1,0,46.3,639.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
8375-DKEBR,1,0,0,1.0,1,1,69.6,69.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
8405-IGQFX,0,0,0,63.0,1,1,90.05,5817.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,One year,Female,Credit card (automatic),Loyal
3190-ITQXP,0,1,1,46.0,1,0,20.25,890.35,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
3551-GAEGL,0,1,1,34.0,0,0,30.4,938.65,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
6752-APNJL,0,1,1,42.0,1,0,54.5,2301.15,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Loyal
7402-PWYJJ,0,1,0,53.0,1,1,91.15,4862.5,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
0787-LHDYT,0,0,0,16.0,1,1,20.6,330.25,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
6036-TTFYU,0,1,0,16.0,1,0,19.6,314.45,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Loyal
3393-FMZPV,0,0,0,25.0,1,1,100.25,2387.75,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
3261-CQXOL,0,1,1,71.0,1,0,25.45,1813.35,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
6963-KQYQB,0,1,1,70.0,1,0,24.05,1764.75,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
1051-GEJLJ,0,0,0,2.0,1,0,19.5,27.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
3129-AAQOU,0,1,1,19.0,1,0,25.6,485.9,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
2960-NKRSO,0,0,0,24.0,1,1,85.95,2107.15,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
8747-UDCOI,0,1,0,65.0,1,0,19.35,1319.95,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
6810-VCAEX,0,0,0,47.0,0,0,39.65,1798.65,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0,0,One year,Female,Credit card (automatic),Loyal
2023-VQFDL,0,0,0,18.0,1,0,19.0,348.8,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
1035-IPQPU,1,1,0,63.0,1,1,103.5,6479.4,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
5583-EJXRD,0,1,1,44.0,0,1,54.05,2375.2,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
6999-CHVCF,0,0,0,68.0,1,1,102.1,7149.35,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
4250-FDVOU,0,0,0,6.0,1,0,56.25,389.1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Dormant
0661-XEYAN,1,0,0,1.0,0,1,25.8,25.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Month-to-month,Female,Mailed check,At Risk
8681-ICONS,0,1,1,29.0,1,1,20.65,654.85,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Loyal
8779-QRDMV,1,0,0,1.0,0,1,39.65,39.65,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
8961-QDZZJ,0,1,1,57.0,1,1,95.0,5535.8,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
4550-EVXNY,0,0,1,1.0,1,1,69.65,69.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
4456-RHSNB,0,1,1,19.0,1,1,49.6,962.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Loyal
6479-SZPLM,0,1,1,36.0,1,0,19.45,754.5,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
2568-OIADY,0,1,0,37.0,1,1,99.5,3762.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
2386-LAHRK,0,0,0,1.0,1,1,53.5,53.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1,Month-to-month,Male,Mailed check,At Risk
9135-MGVPY,0,1,0,69.0,1,1,84.7,5878.9,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
6833-JMZYP,0,0,0,15.0,1,1,94.0,1505.45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1,0,Month-to-month,Female,Credit card (automatic),At Risk
8671-KKKOS,0,1,0,46.0,0,0,45.55,2062.15,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
4256-ZWTZI,0,0,1,5.0,1,1,51.0,286.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
4238-JSSWH,1,1,0,35.0,1,0,102.05,3452.55,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Loyal
3239-TPHPZ,0,1,0,12.0,1,1,20.05,264.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0,Two year,Female,Electronic check,Loyal
4024-CSNBY,0,1,0,72.0,1,1,94.25,6849.75,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
1307-ATKGB,0,0,0,24.0,1,1,89.55,2187.15,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
9386-LDCZR,0,0,0,43.0,1,1,90.65,3882.3,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
5222-IMUKT,0,0,0,32.0,1,0,91.05,2871.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
6181-AXXYF,0,1,1,72.0,1,0,24.75,1859.1,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
5321-NTRKC,0,1,1,66.0,1,0,79.85,5234.95,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
2984-AFWNC,0,0,0,3.0,1,0,95.4,293.15,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
5089-IFSDP,0,1,0,58.0,1,1,109.45,6144.55,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0,1,Two year,Female,Bank transfer (automatic),Loyal
8083-YTZES,0,0,0,4.0,1,1,74.35,265.35,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
3373-DIUUN,0,1,1,30.0,1,0,21.25,711.9,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
8903-XEBGX,0,0,1,2.0,1,1,55.3,108.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0,Month-to-month,Male,Electronic check,At Risk
1958-RNRKS,0,1,0,30.0,1,0,49.9,1441.95,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
